oferta_ganadora,marca,modelo,año,antiguedad,kilometraje,km_por_año,transmisión,combustible,cilindrada,tracción,valor_inicial,numero_pujas,visitas,ratio_oferta_inicial,mandante,numero_propietarios,meses_dueño_actual,funciona,tiene_llaves,es_chatarra,limitaciones_dominio,permiso_circulacion_vigente,revision_tecnica_vigente,tiene_multas,monto_multas_utm
2500000,AUDI,A1,2014,11,97295.0,8107.916666666667,AUTOMATICA,GASOLINA,1.4,4X2,2000000,4,735.0,1.25,Particular,4.0,16.0,1,0,0,0,1,1,1,1.5
2500000,AUDI,A1,2014,11,97295.0,8107.916666666667,AUTOMATICA,GASOLINA,1.4,4X2,2000000,4,735.0,1.25,Particular,4.0,48.0,0,0,0,0,0,0,0,0.0
2500000,AUDI,A1,2014,11,97295.0,8107.916666666667,AUTOMATICA,GASOLINA,1.4,4X2,2000000,4,735.0,1.25,Particular,2.0,16.0,0,0,0,0,0,1,0,0.0
2500000,AUDI,A1,2014,11,97295.0,8107.916666666667,AUTOMATICA,GASOLINA,1.4,4X2,2000000,4,735.0,1.25,Particular,2.0,16.0,0,0,0,0,0,1,0,0.0
2500000,AUDI,A1,2014,11,97295.0,8107.916666666667,AUTOMATICA,GASOLINA,1.4,4X2,2000000,4,735.0,1.25,Particular,2.0,16.0,0,0,0,0,0,0,0,0.0
2500000,AUDI,A1,2014,11,97295.0,8107.916666666667,AUTOMATICA,GASOLINA,1.4,4X2,2000000,4,735.0,1.25,Particular,2.0,16.0,0,0,0,0,0,0,0,0.0
2500000,AUDI,A1,2014,11,97295.0,8107.916666666667,AUTOMATICA,GASOLINA,1.4,4X2,2000000,4,735.0,1.25,Particular,2.0,16.0,0,0,0,0,0,0,0,0.0
1000000,BMW,116I,2014,11,139485.0,11623.75,MECANICA,GASOLINA,1.6,4X2,1000000,0,287.0,1.0,Particular,9.0,14.0,0,0,0,0,0,0,0,0.0
1000000,BMW,116I,2014,11,139485.0,11623.75,MECANICA,GASOLINA,1.6,4X2,1000000,0,287.0,1.0,Particular,2.0,16.0,0,0,0,0,0,0,0,0.0
1000000,BMW,116I,2014,11,139485.0,11623.75,MECANICA,GASOLINA,1.6,4X2,1000000,0,287.0,1.0,Particular,2.0,16.0,0,0,0,0,0,0,0,0.0
1000000,BMW,116I,2014,11,139485.0,11623.75,MECANICA,GASOLINA,1.6,4X2,1000000,0,287.0,1.0,Particular,2.0,16.0,0,0,0,0,0,0,0,0.0
1000000,BMW,116I,2014,11,139485.0,11623.75,MECANICA,GASOLINA,1.6,4X2,1000000,0,287.0,1.0,Particular,2.0,16.0,0,0,0,0,0,0,0,0.0
1000000,BMW,116I,2014,11,139485.0,11623.75,MECANICA,GASOLINA,1.6,4X2,1000000,0,287.0,1.0,Particular,2.0,16.0,0,0,0,0,0,0,0,0.0
1000000,BMW,116I,2014,11,139485.0,11623.75,MECANICA,GASOLINA,1.6,4X2,1000000,0,287.0,1.0,Particular,2.0,16.0,0,0,0,0,0,0,0,0.0
1000000,BMW,116I,2014,11,139485.0,11623.75,MECANICA,GASOLINA,1.6,4X2,1000000,0,287.0,1.0,Particular,2.0,16.0,0,0,0,0,0,0,0,0.0
1000000,BMW,116I,2014,11,139485.0,11623.75,MECANICA,GASOLINA,1.6,4X2,1000000,0,287.0,1.0,Particular,2.0,16.0,0,0,0,0,0,0,0,0.0
1000000,BMW,116I,2014,11,139485.0,11623.75,MECANICA,GASOLINA,1.6,4X2,1000000,0,287.0,1.0,Particular,2.0,16.0,1,1,0,0,1,1,1,2.0
1000000,BMW,116I,2014,11,139485.0,11623.75,MECANICA,GASOLINA,1.6,4X2,1000000,0,287.0,1.0,Particular,2.0,16.0,1,0,0,0,1,1,1,1.5
1000000,BMW,116I,2014,11,139485.0,11623.75,MECANICA,GASOLINA,1.6,4X2,1000000,0,287.0,1.0,Particular,2.0,16.0,1,0,0,0,0,0,1,1.5
1000000,BMW,116I,2014,11,139485.0,11623.75,MECANICA,GASOLINA,1.6,4X2,1000000,0,287.0,1.0,Particular,8.0,14.0,0,0,0,0,0,1,1,0.0
1000000,BMW,116I,2014,11,139485.0,11623.75,MECANICA,GASOLINA,1.6,4X2,1000000,0,287.0,1.0,Particular,2.0,16.0,0,0,0,0,0,1,0,0.0
1000000,BMW,116I,2014,11,139485.0,11623.75,MECANICA,GASOLINA,1.6,4X2,1000000,0,287.0,1.0,Particular,2.0,16.0,0,0,0,0,0,1,0,0.0
1000000,BMW,116I,2014,11,139485.0,11623.75,MECANICA,GASOLINA,1.6,4X2,1000000,0,287.0,1.0,Particular,2.0,16.0,0,0,0,0,0,1,0,0.0
1000000,BMW,116I,2014,11,139485.0,11623.75,MECANICA,GASOLINA,1.6,4X2,1000000,0,287.0,1.0,Particular,2.0,16.0,0,0,0,0,0,0,0,0.0
1000000,BMW,116I,2014,11,139485.0,11623.75,MECANICA,GASOLINA,1.6,4X2,1000000,0,287.0,1.0,Particular,2.0,16.0,0,0,0,0,0,0,1,1.5
1000000,BMW,116I,2014,11,139485.0,11623.75,MECANICA,GASOLINA,1.6,4X2,1000000,0,287.0,1.0,Particular,2.0,16.0,0,0,0,0,0,0,1,68.923
1000000,BMW,116I,2014,11,139485.0,11623.75,MECANICA,GASOLINA,1.6,4X2,1000000,0,287.0,1.0,Particular,3.0,25.0,1,1,0,1,0,0,1,0.0
1000000,BMW,116I B,2009,16,216824.0,12754.35294117647,MECANICA,GASOLINA,1.6,4X2,1000000,0,128.0,1.0,Particular,7.0,6.0,0,0,0,0,0,0,0,0.0
1000000,BMW,116I B,2009,16,216824.0,12754.35294117647,MECANICA,GASOLINA,1.6,4X2,1000000,0,128.0,1.0,Particular,2.0,16.0,0,0,0,0,0,0,0,0.0
1000000,BMW,116I B,2009,16,216824.0,12754.35294117647,MECANICA,GASOLINA,1.6,4X2,1000000,0,128.0,1.0,Particular,2.0,16.0,0,0,0,0,0,0,0,0.0
1000000,BMW,116I B,2009,16,216824.0,12754.35294117647,MECANICA,GASOLINA,1.6,4X2,1000000,0,128.0,1.0,Particular,2.0,16.0,0,0,0,0,0,0,0,0.0
1000000,BMW,116I B,2009,16,216824.0,12754.35294117647,MECANICA,GASOLINA,1.6,4X2,1000000,0,128.0,1.0,Particular,2.0,16.0,0,0,0,0,0,0,0,0.0
1000000,BMW,116I B,2009,16,216824.0,12754.35294117647,MECANICA,GASOLINA,1.6,4X2,1000000,0,128.0,1.0,Particular,2.0,16.0,0,0,0,0,0,0,0,0.0
1000000,BMW,116I B,2009,16,216824.0,12754.35294117647,MECANICA,GASOLINA,1.6,4X2,1000000,0,128.0,1.0,Particular,2.0,16.0,0,0,0,0,0,0,0,0.0
1000000,BMW,116I B,2009,16,216824.0,12754.35294117647,MECANICA,GASOLINA,1.6,4X2,1000000,0,128.0,1.0,Particular,2.0,16.0,0,0,0,0,0,0,0,0.0
1000000,BMW,116I B,2009,16,216824.0,12754.35294117647,MECANICA,GASOLINA,1.6,4X2,1000000,0,128.0,1.0,Particular,2.0,16.0,0,0,0,0,0,0,0,0.0
1000000,BMW,116I B,2009,16,216824.0,12754.35294117647,MECANICA,GASOLINA,1.6,4X2,1000000,0,128.0,1.0,Particular,2.0,16.0,1,1,0,0,1,1,1,2.0
1000000,BMW,116I B,2009,16,216824.0,12754.35294117647,MECANICA,GASOLINA,1.6,4X2,1000000,0,128.0,1.0,Particular,2.0,16.0,0,0,0,0,0,0,0,0.0
1000000,BMW,116I B,2009,16,216824.0,12754.35294117647,MECANICA,GASOLINA,1.6,4X2,1000000,0,128.0,1.0,Particular,2.0,16.0,0,0,0,0,0,0,0,0.0
7900000,MITSUBISHI,ASX GL,2023,2,2754.0,918.0,MECANICA,GASOLINA,1.6,4X2,4000000,11,1.094,1.975,Particular,2.0,12.0,0,0,0,0,0,0,0,0.0
7900000,MITSUBISHI,ASX GL,2023,2,2754.0,918.0,MECANICA,GASOLINA,1.6,4X2,4000000,11,1.094,1.975,Particular,2.0,16.0,0,0,0,0,0,0,0,0.0
7900000,MITSUBISHI,ASX GL,2023,2,2754.0,918.0,MECANICA,GASOLINA,1.6,4X2,4000000,11,1.094,1.975,Particular,2.0,16.0,0,0,0,0,0,0,0,0.0
7900000,MITSUBISHI,ASX GL,2023,2,2754.0,918.0,MECANICA,GASOLINA,1.6,4X2,4000000,11,1.094,1.975,Particular,2.0,16.0,0,0,0,0,0,0,0,0.0
7900000,MITSUBISHI,ASX GL,2023,2,2754.0,918.0,MECANICA,GASOLINA,1.6,4X2,4000000,11,1.094,1.975,Particular,2.0,16.0,0,0,0,0,0,0,0,0.0
7900000,MITSUBISHI,ASX GL,2023,2,2754.0,918.0,MECANICA,GASOLINA,1.6,4X2,4000000,11,1.094,1.975,Particular,2.0,16.0,0,0,0,0,0,0,0,0.0
7900000,MITSUBISHI,ASX GL,2023,2,2754.0,918.0,MECANICA,GASOLINA,1.6,4X2,4000000,11,1.094,1.975,Particular,2.0,16.0,0,0,0,0,0,0,0,0.0
7900000,MITSUBISHI,ASX GL,2023,2,2754.0,918.0,MECANICA,GASOLINA,1.6,4X2,4000000,11,1.094,1.975,Particular,2.0,16.0,0,0,0,0,0,0,0,0.0
7900000,MITSUBISHI,ASX GL,2023,2,2754.0,918.0,MECANICA,GASOLINA,1.6,4X2,4000000,11,1.094,1.975,Particular,2.0,16.0,0,0,0,0,0,0,0,0.0
7900000,MITSUBISHI,ASX GL,2023,2,2754.0,918.0,MECANICA,GASOLINA,1.6,4X2,4000000,11,1.094,1.975,Particular,2.0,16.0,1,1,0,0,1,1,1,2.0
7900000,MITSUBISHI,ASX GL,2023,2,2754.0,918.0,MECANICA,GASOLINA,1.6,4X2,4000000,11,1.094,1.975,Particular,2.0,16.0,1,0,0,0,0,1,1,2.5
7900000,MITSUBISHI,ASX GL,2023,2,2754.0,918.0,MECANICA,GASOLINA,1.6,4X2,4000000,11,1.094,1.975,Particular,2.0,17.0,1,0,0,0,1,1,1,1.5
7900000,MITSUBISHI,ASX GL,2023,2,2754.0,918.0,MECANICA,GASOLINA,1.6,4X2,4000000,11,1.094,1.975,Particular,2.0,8.0,0,0,0,0,0,0,0,0.0
7900000,MITSUBISHI,ASX GL,2023,2,2754.0,918.0,MECANICA,GASOLINA,1.6,4X2,4000000,11,1.094,1.975,Particular,2.0,16.0,0,0,0,0,0,0,0,0.0
7900000,MITSUBISHI,ASX GL,2023,2,2754.0,918.0,MECANICA,GASOLINA,1.6,4X2,4000000,11,1.094,1.975,Particular,2.0,16.0,0,0,0,0,0,1,0,0.0
7900000,MITSUBISHI,ASX GL,2023,2,2754.0,918.0,MECANICA,GASOLINA,1.6,4X2,4000000,11,1.094,1.975,Particular,2.0,16.0,0,0,0,0,0,0,0,0.0
7900000,MITSUBISHI,ASX GL,2023,2,2754.0,918.0,MECANICA,GASOLINA,1.6,4X2,4000000,11,1.094,1.975,Particular,2.0,16.0,0,0,0,0,0,0,0,0.0
7900000,MITSUBISHI,ASX GL,2023,2,2754.0,918.0,MECANICA,GASOLINA,1.6,4X2,4000000,11,1.094,1.975,Particular,2.0,16.0,0,0,0,0,0,0,0,0.0
5000000,SUBARU,OUTBACK,2021,4,32072.0,6414.4,AUTOMATICA,GASOLINA,2.5,4X4,5000000,0,450.0,1.0,Particular,3.0,3.0,0,0,0,0,0,0,0,0.0
5000000,SUBARU,OUTBACK,2021,4,32072.0,6414.4,AUTOMATICA,GASOLINA,2.5,4X4,5000000,0,450.0,1.0,Particular,2.0,16.0,0,0,0,0,0,0,0,0.0
5000000,SUBARU,OUTBACK,2021,4,32072.0,6414.4,AUTOMATICA,GASOLINA,2.5,4X4,5000000,0,450.0,1.0,Particular,2.0,16.0,0,0,0,0,0,0,0,0.0
5000000,SUBARU,OUTBACK,2021,4,32072.0,6414.4,AUTOMATICA,GASOLINA,2.5,4X4,5000000,0,450.0,1.0,Particular,2.0,16.0,0,0,0,0,0,0,0,0.0
5000000,SUBARU,OUTBACK,2021,4,32072.0,6414.4,AUTOMATICA,GASOLINA,2.5,4X4,5000000,0,450.0,1.0,Particular,2.0,16.0,0,0,0,0,0,0,0,0.0
5000000,SUBARU,OUTBACK,2021,4,32072.0,6414.4,AUTOMATICA,GASOLINA,2.5,4X4,5000000,0,450.0,1.0,Particular,2.0,16.0,0,0,0,0,0,0,0,0.0
5000000,SUBARU,OUTBACK,2021,4,32072.0,6414.4,AUTOMATICA,GASOLINA,2.5,4X4,5000000,0,450.0,1.0,Particular,2.0,16.0,0,0,0,0,0,0,0,0.0
5000000,SUBARU,OUTBACK,2021,4,32072.0,6414.4,AUTOMATICA,GASOLINA,2.5,4X4,5000000,0,450.0,1.0,Particular,2.0,16.0,0,0,0,0,0,0,0,0.0
5000000,SUBARU,OUTBACK,2021,4,32072.0,6414.4,AUTOMATICA,GASOLINA,2.5,4X4,5000000,0,450.0,1.0,Particular,2.0,16.0,0,0,0,0,0,0,0,0.0
5000000,SUBARU,OUTBACK,2021,4,32072.0,6414.4,AUTOMATICA,GASOLINA,2.5,4X4,5000000,0,450.0,1.0,Particular,2.0,16.0,1,1,0,0,1,1,1,2.0
5000000,SUBARU,OUTBACK,2021,4,32072.0,6414.4,AUTOMATICA,GASOLINA,2.5,4X4,5000000,0,450.0,1.0,Particular,2.0,16.0,1,0,0,0,1,1,0,0.0
5000000,SUBARU,OUTBACK,2021,4,32072.0,6414.4,AUTOMATICA,GASOLINA,2.5,4X4,5000000,0,450.0,1.0,Particular,3.0,16.0,1,1,0,0,1,1,0,0.0
5000000,SUBARU,OUTBACK,2021,4,32072.0,6414.4,AUTOMATICA,GASOLINA,2.5,4X4,5000000,0,450.0,1.0,Particular,3.0,2.0,0,0,0,0,0,0,0,0.0
5000000,SUBARU,OUTBACK,2021,4,32072.0,6414.4,AUTOMATICA,GASOLINA,2.5,4X4,5000000,0,450.0,1.0,Particular,2.0,16.0,0,0,0,0,0,1,0,0.0
5000000,SUBARU,OUTBACK,2021,4,32072.0,6414.4,AUTOMATICA,GASOLINA,2.5,4X4,5000000,0,450.0,1.0,Particular,2.0,16.0,0,0,0,0,0,1,0,0.0
5000000,SUBARU,OUTBACK,2021,4,32072.0,6414.4,AUTOMATICA,GASOLINA,2.5,4X4,5000000,0,450.0,1.0,Particular,2.0,16.0,0,0,0,0,0,0,0,0.0
5000000,SUBARU,OUTBACK,2021,4,32072.0,6414.4,AUTOMATICA,GASOLINA,2.5,4X4,5000000,0,450.0,1.0,Particular,2.0,16.0,0,0,0,0,0,0,0,0.0
5000000,SUBARU,OUTBACK,2021,4,32072.0,6414.4,AUTOMATICA,GASOLINA,2.5,4X4,5000000,0,450.0,1.0,Particular,2.0,16.0,0,0,0,0,0,0,0,0.0
5100000,RENAULT,DUSTER,2021,4,35728.0,7145.6,MECANICA,GASOLINA,1.6,4X2,2000000,7,494.0,2.55,Particular,2.0,10.0,0,0,0,0,0,0,0,0.0
5100000,RENAULT,DUSTER,2021,4,35728.0,7145.6,MECANICA,GASOLINA,1.6,4X2,2000000,7,494.0,2.55,Particular,2.0,16.0,0,0,0,0,0,0,0,0.0
5100000,RENAULT,DUSTER,2021,4,35728.0,7145.6,MECANICA,GASOLINA,1.6,4X2,2000000,7,494.0,2.55,Particular,2.0,16.0,0,0,0,0,0,0,0,0.0
5100000,RENAULT,DUSTER,2021,4,35728.0,7145.6,MECANICA,GASOLINA,1.6,4X2,2000000,7,494.0,2.55,Particular,2.0,16.0,0,0,0,0,0,0,0,0.0
5100000,RENAULT,DUSTER,2021,4,35728.0,7145.6,MECANICA,GASOLINA,1.6,4X2,2000000,7,494.0,2.55,Particular,2.0,16.0,0,0,0,0,0,0,0,0.0
5100000,RENAULT,DUSTER,2021,4,35728.0,7145.6,MECANICA,GASOLINA,1.6,4X2,2000000,7,494.0,2.55,Particular,2.0,16.0,0,0,0,0,0,0,0,0.0
5100000,RENAULT,DUSTER,2021,4,35728.0,7145.6,MECANICA,GASOLINA,1.6,4X2,2000000,7,494.0,2.55,Particular,2.0,16.0,0,0,0,0,0,0,0,0.0
5100000,RENAULT,DUSTER,2021,4,35728.0,7145.6,MECANICA,GASOLINA,1.6,4X2,2000000,7,494.0,2.55,Particular,2.0,16.0,0,0,0,0,0,0,0,0.0
5100000,RENAULT,DUSTER,2021,4,35728.0,7145.6,MECANICA,GASOLINA,1.6,4X2,2000000,7,494.0,2.55,Particular,2.0,16.0,0,0,0,0,0,0,0,0.0
5100000,RENAULT,DUSTER,2021,4,35728.0,7145.6,MECANICA,GASOLINA,1.6,4X2,2000000,7,494.0,2.55,Particular,2.0,16.0,1,0,0,0,0,1,1,0.0
5100000,RENAULT,DUSTER,2021,4,35728.0,7145.6,MECANICA,GASOLINA,1.6,4X2,2000000,7,494.0,2.55,Particular,2.0,16.0,1,1,0,0,1,1,1,2.5
5100000,RENAULT,DUSTER,2021,4,35728.0,7145.6,MECANICA,GASOLINA,1.6,4X2,2000000,7,494.0,2.55,Particular,2.0,13.0,1,0,0,0,1,1,0,0.0
5100000,RENAULT,DUSTER,2021,4,35728.0,7145.6,MECANICA,GASOLINA,1.6,4X2,2000000,7,494.0,2.55,Particular,2.0,10.0,0,0,0,0,1,1,0,0.0
5100000,RENAULT,DUSTER,2021,4,35728.0,7145.6,MECANICA,GASOLINA,1.6,4X2,2000000,7,494.0,2.55,Particular,2.0,16.0,0,0,0,0,1,0,0,0.0
5100000,RENAULT,DUSTER,2021,4,35728.0,7145.6,MECANICA,GASOLINA,1.6,4X2,2000000,7,494.0,2.55,Particular,2.0,16.0,0,0,0,0,0,1,0,0.0
5100000,RENAULT,DUSTER,2021,4,35728.0,7145.6,MECANICA,GASOLINA,1.6,4X2,2000000,7,494.0,2.55,Particular,2.0,16.0,0,0,0,0,0,0,0,0.0
5100000,RENAULT,DUSTER,2021,4,35728.0,7145.6,MECANICA,GASOLINA,1.6,4X2,2000000,7,494.0,2.55,Particular,2.0,16.0,0,0,0,0,0,0,0,0.0
5100000,RENAULT,DUSTER,2021,4,35728.0,7145.6,MECANICA,GASOLINA,1.6,4X2,2000000,7,494.0,2.55,Particular,2.0,16.0,0,0,0,0,0,0,0,0.0
2200000,VOLKSWAGEN,TIGUAN,2010,15,131486.0,8217.875,AUTOMATICA,GASOLINA,2.0,4X2,2000000,3,616.0,1.1,Particular,5.0,78.0,0,0,0,0,0,0,0,0.0
2200000,VOLKSWAGEN,TIGUAN,2010,15,131486.0,8217.875,AUTOMATICA,GASOLINA,2.0,4X2,2000000,3,616.0,1.1,Particular,2.0,16.0,0,0,0,0,0,0,0,0.0
2200000,VOLKSWAGEN,TIGUAN,2010,15,131486.0,8217.875,AUTOMATICA,GASOLINA,2.0,4X2,2000000,3,616.0,1.1,Particular,2.0,16.0,0,0,0,0,0,0,0,0.0
2200000,VOLKSWAGEN,TIGUAN,2010,15,131486.0,8217.875,AUTOMATICA,GASOLINA,2.0,4X2,2000000,3,616.0,1.1,Particular,2.0,16.0,0,0,0,0,0,0,0,0.0
2200000,VOLKSWAGEN,TIGUAN,2010,15,131486.0,8217.875,AUTOMATICA,GASOLINA,2.0,4X2,2000000,3,616.0,1.1,Particular,2.0,16.0,0,0,0,0,0,0,0,0.0
2200000,VOLKSWAGEN,TIGUAN,2010,15,131486.0,8217.875,AUTOMATICA,GASOLINA,2.0,4X2,2000000,3,616.0,1.1,Particular,2.0,16.0,0,0,0,0,0,0,0,0.0
2200000,VOLKSWAGEN,TIGUAN,2010,15,131486.0,8217.875,AUTOMATICA,GASOLINA,2.0,4X2,2000000,3,616.0,1.1,Particular,2.0,16.0,0,0,0,0,0,0,0,0.0
2200000,VOLKSWAGEN,TIGUAN,2010,15,131486.0,8217.875,AUTOMATICA,GASOLINA,2.0,4X2,2000000,3,616.0,1.1,Particular,2.0,16.0,0,0,0,0,0,0,0,0.0
2200000,VOLKSWAGEN,TIGUAN,2010,15,131486.0,8217.875,AUTOMATICA,GASOLINA,2.0,4X2,2000000,3,616.0,1.1,Particular,2.0,16.0,0,0,0,0,0,0,0,0.0
2200000,VOLKSWAGEN,TIGUAN,2010,15,131486.0,8217.875,AUTOMATICA,GASOLINA,2.0,4X2,2000000,3,616.0,1.1,Particular,2.0,16.0,0,0,0,0,0,0,0,0.0
2200000,VOLKSWAGEN,TIGUAN,2010,15,131486.0,8217.875,AUTOMATICA,GASOLINA,2.0,4X2,2000000,3,616.0,1.1,Particular,2.0,16.0,0,0,0,0,0,0,0,0.0
2200000,VOLKSWAGEN,TIGUAN,2010,15,131486.0,8217.875,AUTOMATICA,GASOLINA,2.0,4X2,2000000,3,616.0,1.1,Particular,4.0,16.0,1,0,0,0,1,1,0,0.0
2200000,VOLKSWAGEN,TIGUAN,2010,15,131486.0,8217.875,AUTOMATICA,GASOLINA,2.0,4X2,2000000,3,616.0,1.1,Particular,5.0,78.0,0,0,0,0,0,0,0,0.0
2200000,VOLKSWAGEN,TIGUAN,2010,15,131486.0,8217.875,AUTOMATICA,GASOLINA,2.0,4X2,2000000,3,616.0,1.1,Particular,2.0,16.0,0,0,0,0,0,1,0,0.0
2200000,VOLKSWAGEN,TIGUAN,2010,15,131486.0,8217.875,AUTOMATICA,GASOLINA,2.0,4X2,2000000,3,616.0,1.1,Particular,2.0,16.0,0,0,0,0,0,1,0,0.0
2200000,VOLKSWAGEN,TIGUAN,2010,15,131486.0,8217.875,AUTOMATICA,GASOLINA,2.0,4X2,2000000,3,616.0,1.1,Particular,2.0,16.0,0,0,0,0,0,0,0,0.0
2200000,VOLKSWAGEN,TIGUAN,2010,15,131486.0,8217.875,AUTOMATICA,GASOLINA,2.0,4X2,2000000,3,616.0,1.1,Particular,2.0,16.0,0,0,0,0,0,0,0,0.0
2200000,VOLKSWAGEN,TIGUAN,2010,15,131486.0,8217.875,AUTOMATICA,GASOLINA,2.0,4X2,2000000,3,616.0,1.1,Particular,2.0,16.0,0,0,0,0,0,0,0,0.0
2200000,VOLKSWAGEN,TIGUAN,2010,15,131486.0,8217.875,AUTOMATICA,GASOLINA,2.0,4X2,2000000,3,616.0,1.1,Particular,2.0,16.0,0,0,0,0,0,0,0,0.0
1000000,MAZDA,5,2016,9,111746.0,10269.333333333334,AUTOMATICA,GASOLINA,2.0,4X2,1000000,0,186.0,1.0,Particular,1.0,109.0,0,0,0,0,0,0,0,0.0
1000000,MAZDA,5,2016,9,111746.0,10269.333333333334,AUTOMATICA,GASOLINA,2.0,4X2,1000000,0,186.0,1.0,Particular,2.0,16.0,0,0,0,0,0,0,0,0.0
1000000,MAZDA,5,2016,9,111746.0,10269.333333333334,AUTOMATICA,GASOLINA,2.0,4X2,1000000,0,186.0,1.0,Particular,2.0,16.0,0,0,0,0,0,0,0,0.0
1000000,MAZDA,5,2016,9,111746.0,10269.333333333334,AUTOMATICA,GASOLINA,2.0,4X2,1000000,0,186.0,1.0,Particular,2.0,16.0,0,0,0,0,0,0,0,0.0
1000000,MAZDA,5,2016,9,111746.0,10269.333333333334,AUTOMATICA,GASOLINA,2.0,4X2,1000000,0,186.0,1.0,Particular,2.0,16.0,0,0,0,0,0,0,0,0.0
1000000,MAZDA,5,2016,9,111746.0,10269.333333333334,AUTOMATICA,GASOLINA,2.0,4X2,1000000,0,186.0,1.0,Particular,2.0,16.0,0,0,0,0,0,0,0,0.0
1000000,MAZDA,5,2016,9,111746.0,10269.333333333334,AUTOMATICA,GASOLINA,2.0,4X2,1000000,0,186.0,1.0,Particular,2.0,16.0,0,0,0,0,0,0,0,0.0
1000000,MAZDA,5,2016,9,111746.0,10269.333333333334,AUTOMATICA,GASOLINA,2.0,4X2,1000000,0,186.0,1.0,Particular,2.0,16.0,0,0,0,0,0,0,0,0.0
1000000,MAZDA,5,2016,9,111746.0,10269.333333333334,AUTOMATICA,GASOLINA,2.0,4X2,1000000,0,186.0,1.0,Particular,2.0,16.0,0,0,0,0,0,0,0,0.0
1000000,MAZDA,5,2016,9,111746.0,10269.333333333334,AUTOMATICA,GASOLINA,2.0,4X2,1000000,0,186.0,1.0,Particular,2.0,16.0,1,1,0,0,1,1,1,2.0
1000000,MAZDA,5,2016,9,111746.0,10269.333333333334,AUTOMATICA,GASOLINA,2.0,4X2,1000000,0,186.0,1.0,Particular,2.0,16.0,0,0,0,0,0,0,0,0.0
1000000,MAZDA,5,2016,9,111746.0,10269.333333333334,AUTOMATICA,GASOLINA,2.0,4X2,1000000,0,186.0,1.0,Particular,1.0,109.0,1,0,0,0,0,1,0,0.0
1000000,MAZDA,5,2016,9,111746.0,10269.333333333334,AUTOMATICA,GASOLINA,2.0,4X2,1000000,0,186.0,1.0,Particular,1.0,106.0,0,0,0,0,0,1,0,0.0
1000000,MAZDA,5,2016,9,111746.0,10269.333333333334,AUTOMATICA,GASOLINA,2.0,4X2,1000000,0,186.0,1.0,Particular,2.0,16.0,0,0,0,0,0,0,0,0.0
1000000,MAZDA,5,2016,9,111746.0,10269.333333333334,AUTOMATICA,GASOLINA,2.0,4X2,1000000,0,186.0,1.0,Particular,2.0,16.0,0,0,0,0,0,1,0,0.0
1000000,MAZDA,5,2016,9,111746.0,10269.333333333334,AUTOMATICA,GASOLINA,2.0,4X2,1000000,0,186.0,1.0,Particular,2.0,16.0,0,0,0,0,0,0,0,0.0
1000000,MAZDA,5,2016,9,111746.0,10269.333333333334,AUTOMATICA,GASOLINA,2.0,4X2,1000000,0,186.0,1.0,Particular,2.0,16.0,0,0,0,0,0,0,0,0.0
1000000,MAZDA,5,2016,9,111746.0,10269.333333333334,AUTOMATICA,GASOLINA,2.0,4X2,1000000,0,186.0,1.0,Particular,2.0,16.0,0,0,0,0,0,0,0,0.0
3700000,CHERY,TIGGO,2018,7,51575.0,6446.875,MECANICA,GASOLINA,1.5,4X2,2000000,9,640.0,1.85,Particular,2.0,14.0,0,0,0,0,0,0,0,0.0
3700000,CHERY,TIGGO,2018,7,51575.0,6446.875,MECANICA,GASOLINA,1.5,4X2,2000000,9,640.0,1.85,Particular,2.0,16.0,0,0,0,0,0,0,0,0.0
3700000,CHERY,TIGGO,2018,7,51575.0,6446.875,MECANICA,GASOLINA,1.5,4X2,2000000,9,640.0,1.85,Particular,2.0,16.0,0,0,0,0,0,0,0,0.0
3700000,CHERY,TIGGO,2018,7,51575.0,6446.875,MECANICA,GASOLINA,1.5,4X2,2000000,9,640.0,1.85,Particular,2.0,16.0,0,0,0,0,0,0,0,0.0
3700000,CHERY,TIGGO,2018,7,51575.0,6446.875,MECANICA,GASOLINA,1.5,4X2,2000000,9,640.0,1.85,Particular,2.0,16.0,0,0,0,0,0,0,0,0.0
3700000,CHERY,TIGGO,2018,7,51575.0,6446.875,MECANICA,GASOLINA,1.5,4X2,2000000,9,640.0,1.85,Particular,2.0,16.0,0,0,0,0,0,0,0,0.0
3700000,CHERY,TIGGO,2018,7,51575.0,6446.875,MECANICA,GASOLINA,1.5,4X2,2000000,9,640.0,1.85,Particular,2.0,16.0,0,0,0,0,0,0,0,0.0
3700000,CHERY,TIGGO,2018,7,51575.0,6446.875,MECANICA,GASOLINA,1.5,4X2,2000000,9,640.0,1.85,Particular,2.0,16.0,0,0,0,0,0,0,0,0.0
3700000,CHERY,TIGGO,2018,7,51575.0,6446.875,MECANICA,GASOLINA,1.5,4X2,2000000,9,640.0,1.85,Particular,2.0,16.0,0,0,0,0,0,0,0,0.0
3700000,CHERY,TIGGO,2018,7,51575.0,6446.875,MECANICA,GASOLINA,1.5,4X2,2000000,9,640.0,1.85,Particular,2.0,16.0,1,1,0,0,1,1,1,2.0
3700000,CHERY,TIGGO,2018,7,51575.0,6446.875,MECANICA,GASOLINA,1.5,4X2,2000000,9,640.0,1.85,Particular,2.0,16.0,0,0,0,0,0,0,0,0.0
